file_path,feature_path,emotion,speaker_id,raw_emotion,original_folder,dataset
../../dataset\OAF_angry\OAF_tough_angry.wav,processed_data\oaf_anger_OAF_tough_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_disgust\OAF_which_disgust.wav,processed_data\oaf_disgust_OAF_which_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_tough_fear.wav,processed_data\oaf_fear_OAF_tough_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_angry\YAF_perch_angry.wav,processed_data\yaf_anger_YAF_perch_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_loaf_ps.wav,processed_data\oaf_surprise_OAF_loaf_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Sad\OAF_raid_sad.wav,processed_data\oaf_sadness_OAF_raid_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_neutral\OAF_pass_neutral.wav,processed_data\oaf_neutral_OAF_pass_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_pleasant_surprised\YAF_turn_ps.wav,processed_data\yaf_surprise_YAF_turn_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\OAF_happy\OAF_perch_happy.wav,processed_data\oaf_happiness_OAF_perch_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_neutral\OA_bite_neutral.wav,processed_data\oaf_neutral_OA_bite_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Sad\OAF_choice_sad.wav,processed_data\oaf_sadness_OAF_choice_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_neutral\OAF_mill_neutral.wav,processed_data\oaf_neutral_OAF_mill_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_goal_neutral.wav,processed_data\oaf_neutral_OAF_goal_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_said_happy.wav,processed_data\oaf_happiness_OAF_said_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_love_disgust.wav,processed_data\oaf_disgust_OAF_love_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Pleasant_surprise\OAF_nice_ps.wav,processed_data\oaf_surprise_OAF_nice_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_bean_ps.wav,processed_data\oaf_surprise_OAF_bean_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_angry\OAF_live_angry.wav,processed_data\oaf_anger_OAF_live_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_fit_angry.wav,processed_data\oaf_anger_OAF_fit_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\YAF_sad\YAF_hate_sad.wav,processed_data\yaf_sadness_YAF_hate_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_angry\OAF_raise_angry.wav,processed_data\oaf_anger_OAF_raise_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_hurl_happy.wav,processed_data\oaf_happiness_OAF_hurl_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_happy\OAF_half_happy.wav,processed_data\oaf_happiness_OAF_half_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Sad\OAF_mill_sad.wav,processed_data\oaf_sadness_OAF_mill_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_fear\YAF_turn_fear.wav,processed_data\yaf_fear_YAF_turn_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_walk_ps.wav,processed_data\oaf_surprise_OAF_walk_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_angry\OAF_take_angry.wav,processed_data\oaf_anger_OAF_take_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_disgust\OAF_long_disgust.wav,processed_data\oaf_disgust_OAF_long_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_neutral\YAF_live_neutral.wav,processed_data\yaf_neutral_YAF_live_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_neutral\OAF_mess_neutral.wav,processed_data\oaf_neutral_OAF_mess_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_disgust\OAF_sell_disgust.wav,processed_data\oaf_disgust_OAF_sell_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_thought_fear.wav,processed_data\oaf_fear_OAF_thought_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_happy\OAF_join_happy.wav,processed_data\oaf_happiness_OAF_join_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_happy\YAF_juice_happy.wav,processed_data\yaf_happiness_YAF_juice_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_neutral\OAF_near_neutral.wav,processed_data\oaf_neutral_OAF_near_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_shawl_neutral.wav,processed_data\oaf_neutral_OAF_shawl_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_disgust\YAF_mode_disgust.wav,processed_data\yaf_disgust_YAF_mode_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_happy\OAF_late_happy.wav,processed_data\oaf_happiness_OAF_late_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Fear\OAF_have_fear.wav,processed_data\oaf_fear_OAF_have_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_tire_disgust.wav,processed_data\oaf_disgust_OAF_tire_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_disgust\OAF_reach_disgust.wav,processed_data\oaf_disgust_OAF_reach_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_jail_neutral.wav,processed_data\oaf_neutral_OAF_jail_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_angry\YAF_page_angry.wav,processed_data\yaf_anger_YAF_page_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_thumb_ps.wav,processed_data\oaf_surprise_OAF_thumb_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_neutral\OAF_boat_neutral.wav,processed_data\oaf_neutral_OAF_boat_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_young_happy.wav,processed_data\oaf_happiness_OAF_young_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_happy\YAF_get_happy.wav,processed_data\yaf_happiness_YAF_get_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_Pleasant_surprise\OAF_whip_ps.wav,processed_data\oaf_surprise_OAF_whip_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_rag_disgust.wav,processed_data\oaf_disgust_OAF_rag_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_mill_happy.wav,processed_data\oaf_happiness_OAF_mill_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_pass_disgust.wav,processed_data\oaf_disgust_OAF_pass_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_doll_sad.wav,processed_data\oaf_sadness_OAF_doll_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Pleasant_surprise\OAF_long_ps.wav,processed_data\oaf_surprise_OAF_long_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_angry\OAF_team_angry.wav,processed_data\oaf_anger_OAF_team_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_cab_angry.wav,processed_data\oaf_anger_OAF_cab_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_thought_angry.wav,processed_data\oaf_anger_OAF_thought_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_disgust\OAF_hire_disgust.wav,processed_data\oaf_disgust_OAF_hire_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_rot_neutral.wav,processed_data\oaf_neutral_OAF_rot_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_wire_neutral.wav,processed_data\oaf_neutral_OAF_wire_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Pleasant_surprise\OAF_hall_ps.wav,processed_data\oaf_surprise_OAF_hall_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_angry\OAF_road_angry.wav,processed_data\oaf_anger_OAF_road_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_shack_fear.wav,processed_data\oaf_fear_OAF_shack_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_angry\YAF_check_angry.wav,processed_data\yaf_anger_YAF_check_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_neutral\OAF_tire_neutral.wav,processed_data\oaf_neutral_OAF_tire_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_long_neutral.wav,processed_data\oaf_neutral_OAF_long_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Fear\OAF_soup_fear.wav,processed_data\oaf_fear_OAF_soup_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_room_angry.wav,processed_data\oaf_anger_OAF_room_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\YAF_angry\YAF_cheek_angry.wav,processed_data\yaf_anger_YAF_cheek_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_bite_ps.wav,processed_data\oaf_surprise_OAF_bite_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_cool_disgust.wav,processed_data\oaf_disgust_OAF_cool_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_home_sad.wav,processed_data\oaf_sadness_OAF_home_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Fear\OAF_book_fear.wav,processed_data\oaf_fear_OAF_book_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_pole_disgust.wav,processed_data\oaf_disgust_OAF_pole_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_wash_neutral.wav,processed_data\oaf_neutral_OAF_wash_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_disgust\OAF_mess_disgust.wav,processed_data\oaf_disgust_OAF_mess_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_loaf_sad.wav,processed_data\oaf_sadness_OAF_loaf_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_sad\YAF_fail_sad.wav,processed_data\yaf_sadness_YAF_fail_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_neutral\OAF_get_neutral.wav,processed_data\oaf_neutral_OAF_get_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_happy\YAF_live_happy.wav,processed_data\yaf_happiness_YAF_live_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_angry\OAF_wife_angry.wav,processed_data\oaf_anger_OAF_wife_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_beg_ps.wav,processed_data\oaf_surprise_OAF_beg_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Fear\OAF_time_fear.wav,processed_data\oaf_fear_OAF_time_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Fear\OAF_mode_fear.wav,processed_data\oaf_fear_OAF_mode_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_happy\OAF_beg_happy.wav,processed_data\oaf_happiness_OAF_beg_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_fear\YAF_hate_fear.wav,processed_data\yaf_fear_YAF_hate_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\YAF_disgust\YAF_raid_disgust.wav,processed_data\yaf_disgust_YAF_raid_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_angry\OAF_bath_angry.wav,processed_data\oaf_anger_OAF_bath_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Sad\OAF_young_sad.wav,processed_data\oaf_sadness_OAF_young_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Fear\OAF_jar_fear.wav,processed_data\oaf_fear_OAF_jar_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_perch_disgust.wav,processed_data\oaf_disgust_OAF_perch_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_angry\OAF_beg_angry.wav,processed_data\oaf_anger_OAF_beg_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_disgust\OAF_chief_disgust.wav,processed_data\oaf_disgust_OAF_chief_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_seize_fear.wav,processed_data\oaf_fear_OAF_seize_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_neutral\OAF_hash_neutral.wav,processed_data\oaf_neutral_OAF_hash_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_angry\OAF_far_angry.wav,processed_data\oaf_anger_OAF_far_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_rough_fear.wav,processed_data\oaf_fear_OAF_rough_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_five_disgust.wav,processed_data\oaf_disgust_OAF_five_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_angry\OAF_ring_angry.wav,processed_data\oaf_anger_OAF_ring_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\YAF_neutral\YAF_goose_neutral.wav,processed_data\yaf_neutral_YAF_goose_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_Sad\OAF_jug_sad.wav,processed_data\oaf_sadness_OAF_jug_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Sad\OAF_rose_sad.wav,processed_data\oaf_sadness_OAF_rose_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Pleasant_surprise\OAF_kick_ps.wav,processed_data\oaf_surprise_OAF_kick_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_pleasant_surprised\YAF_shack_ps.wav,processed_data\yaf_surprise_YAF_shack_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\OAF_Pleasant_surprise\OAF_tool_ps.wav,processed_data\oaf_surprise_OAF_tool_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_neutral\OAF_hire_neutral.wav,processed_data\oaf_neutral_OAF_hire_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_fear\YAF_raid_fear.wav,processed_data\yaf_fear_YAF_raid_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_Fear\OAF_voice_fear.wav,processed_data\oaf_fear_OAF_voice_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_pleasant_surprised\YAF_hate_ps.wav,processed_data\yaf_surprise_YAF_hate_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\OAF_happy\OAF_hit_happy.wav,processed_data\oaf_happiness_OAF_hit_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_neutral\OAF_mob_neutral.wav,processed_data\oaf_neutral_OAF_mob_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_fear\YAF_mob_fear.wav,processed_data\yaf_fear_YAF_mob_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_disgust\OAF_ton_disgust.wav,processed_data\oaf_disgust_OAF_ton_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_disgust\OAF_numb_disgust.wav,processed_data\oaf_disgust_OAF_numb_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_five_fear.wav,processed_data\oaf_fear_OAF_five_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_pearl_disgust.wav,processed_data\oaf_disgust_OAF_pearl_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_pike_neutral.wav,processed_data\oaf_neutral_OAF_pike_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_dodge_neutral.wav,processed_data\oaf_neutral_OAF_dodge_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_whip_neutral.wav,processed_data\oaf_neutral_OAF_whip_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Sad\OAF_burn_sad.wav,processed_data\oaf_sadness_OAF_burn_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Fear\OAF_cool_fear.wav,processed_data\oaf_fear_OAF_cool_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Fear\OAF_shirt_fear.wav,processed_data\oaf_fear_OAF_shirt_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Fear\OAF_wire_fear.wav,processed_data\oaf_fear_OAF_wire_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_tell_disgust.wav,processed_data\oaf_disgust_OAF_tell_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_tape_neutral.wav,processed_data\oaf_neutral_OAF_tape_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_late_neutral.wav,processed_data\oaf_neutral_OAF_late_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Sad\OAF_mode_sad.wav,processed_data\oaf_sadness_OAF_mode_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_happy\OAF_neat_happy.wav,processed_data\oaf_happiness_OAF_neat_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_dead_disgust.wav,processed_data\oaf_disgust_OAF_dead_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_burn_neutral.wav,processed_data\oaf_neutral_OAF_burn_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_fear\YAF_perch_fear.wav,processed_data\yaf_fear_YAF_perch_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_join_ps.wav,processed_data\oaf_surprise_OAF_join_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_happy\OAF_void_happy.wav,processed_data\oaf_happiness_OAF_void_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_jail_angry.wav,processed_data\oaf_anger_OAF_jail_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_disgust\OAF_wife_disgust.wav,processed_data\oaf_disgust_OAF_wife_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_turn_fear.wav,processed_data\oaf_fear_OAF_turn_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_cool_angry.wav,processed_data\oaf_anger_OAF_cool_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_disgust\OAF_burn_disgust.wav,processed_data\oaf_disgust_OAF_burn_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_fear\YAF_fail_fear.wav,processed_data\yaf_fear_YAF_fail_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_dodge_ps.wav,processed_data\oaf_surprise_OAF_dodge_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Fear\OAF_ring_fear.wav,processed_data\oaf_fear_OAF_ring_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_neutral\OAF_said_neutral.wav,processed_data\oaf_neutral_OAF_said_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_cab_neutral.wav,processed_data\oaf_neutral_OAF_cab_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_angry\OAF_lid_angry.wav,processed_data\oaf_anger_OAF_lid_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\YAF_disgust\YAF_keg_disgust.wav,processed_data\yaf_disgust_YAF_keg_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_disgust\OAF_keen_disgust.wav,processed_data\oaf_disgust_OAF_keen_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Pleasant_surprise\OAF_fat_ps.wav,processed_data\oaf_surprise_OAF_fat_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_neutral\YAF_came_neutral.wav,processed_data\yaf_neutral_YAF_came_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\YAF_happy\YAF_came_happy.wav,processed_data\yaf_happiness_YAF_came_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\YAF_neutral\YAF_perch_neutral.wav,processed_data\yaf_neutral_YAF_perch_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_happy\OAF_dime_happy.wav,processed_data\oaf_happiness_OAF_dime_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Pleasant_surprise\OAF_mob_ps.wav,processed_data\oaf_surprise_OAF_mob_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_happy\YAF_goose_happy.wav,processed_data\yaf_happiness_YAF_goose_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_Fear\OAF_moon_fear.wav,processed_data\oaf_fear_OAF_moon_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_keep_disgust.wav,processed_data\oaf_disgust_OAF_keep_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_pearl_sad.wav,processed_data\oaf_sadness_OAF_pearl_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_disgust\OAF_such_disgust.wav,processed_data\oaf_disgust_OAF_such_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_chief_happy.wav,processed_data\oaf_happiness_OAF_chief_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_base_angry.wav,processed_data\oaf_anger_OAF_base_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_bite_angry.wav,processed_data\oaf_anger_OAF_bite_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_disgust\OAF_neat_disgust.wav,processed_data\oaf_disgust_OAF_neat_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Pleasant_surprise\OAF_limb_ps.wav,processed_data\oaf_surprise_OAF_limb_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_happy\OAF_sheep_happy.wav,processed_data\oaf_happiness_OAF_sheep_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_happy\OAF_hush_happy.wav,processed_data\oaf_happiness_OAF_hush_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_take_disgust.wav,processed_data\oaf_disgust_OAF_take_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_pleasant_surprised\YAF_raid_ps.wav,processed_data\yaf_surprise_YAF_raid_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\OAF_disgust\OAF_cause_disgust.wav,processed_data\oaf_disgust_OAF_cause_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_tool_happy.wav,processed_data\oaf_happiness_OAF_tool_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_dead_angry.wav,processed_data\oaf_anger_OAF_dead_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Sad\OAF_ring_sad.wav,processed_data\oaf_sadness_OAF_ring_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Pleasant_surprise\OAF_back_ps.wav,processed_data\oaf_surprise_OAF_back_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_fear\YAF_shack_fear.wav,processed_data\yaf_fear_YAF_shack_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\YAF_pleasant_surprised\YAF_goose_ps.wav,processed_data\yaf_surprise_YAF_goose_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\OAF_happy\OAF_fall_happy.wav,processed_data\oaf_happiness_OAF_fall_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_neutral\OAF_have_neutral.wav,processed_data\oaf_neutral_OAF_have_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_pass_happy.wav,processed_data\oaf_happiness_OAF_pass_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_happy\OAF_lore_happy.wav,processed_data\oaf_happiness_OAF_lore_happy.npy,happiness,oaf,happy,OAF_happy,TESS
